field1,field2,field3,field4,field5,_GC_TYPE,_CLEANADDR,_X,_Y
1516,증산(양산),경남,양산시,경남 양산시 물금읍 가촌리 1269-3,정,경상남도 양산시 물금읍 가촌리 1269-3,129.00001598987382,35.31892221860652
1522,상대,경남,진주시,경남 진주시 상대동 238-3,정,경상남도 진주시 상대동 238-3,128.1146871914016,35.184054416715426
1521,금산(진주),경남,진주시,경남 진주시 중천리 192-3,정,경상남도 진주시 금산면 중천리 192-3,128.14823281031533,35.213334582858984
1513,서창1호,경남,양산시,경남 양산시 삼호동 707-2,정,경상남도 양산시 삼호동 707-2,129.17109564148242,35.41400919107807
1533,남지,경남,창녕군,경남 창녕군 남지읍 남지리 994-7,정,경상남도 창녕군 남지읍 남지리 994-7,128.48070597004946,35.3918144241219
1502,내일동,경남,밀양시,경남 밀양시 내이동 1566-6,정,경상남도 밀양시 내이동 1566-6,128.74664626417552,35.49939627048016
1526,이현인사,경남,진주시,경남 진주시 인사동 145-5,정,경상남도 진주시 인사동 145-5,128.07430373174384,35.19255409048599
1539,진동,경남,창원시,경남 창원시 마산합포구 진동면 진동리 436,유,경상남도 창원시 마산합포구 진동면 진동리 436-1,128.4857049867306,35.11868882559191
1555,동읍,경남,창원시,경남 창원시 의창구 동읍 용잠리 371-2,정,경상남도 창원시 의창구 동읍 용잠리 371-2,128.68522548161718,35.27729379992346
1542,석전회성,경남,창원시,경남 창원시 마산회원구 석전동 264-56,정,경상남도 창원시 마산회원구 석전동 264-56,128.57260211198331,35.22799507806115
1515,중앙(양산),경남,양산시,경남 양산시 중부동 684-6,정,경상남도 양산시 중부동 684-6,129.0278459824296,35.33973186038517
1538,자산교방,경남,창원시,경남 창원시 마산합포구 자산동 301-19,정,경상남도 창원시 마산합포구 자산동 301-19,128.5669283784628,35.20228611301435
1534,창녕,경남,창녕군,경남 창녕군 창녕읍 송현리 238-1,정,경상남도 창녕군 창녕읍 송현리 238-1,128.4995691446953,35.54287858363538
1499,지내안동,경남,김해시,경남 김해시 지내동 67-1,정,경상남도 김해시 지내동 67-1,128.92381859414496,35.228666233981514
1520,가호,경남,진주시,경남 진주시 호탄동 611-3,정,경상남도 진주시 호탄동 611-3,128.11562963605155,35.16349206740226
1531,하대초전,경남,진주시,경남 진주시 하대동 306-38,정,경상남도 진주시 하대동 306-38,128.1234080964636,35.19340621998629
1536,문화중앙,경남,창원시,경남 창원시 마산합포구 중앙동2가 5-42번지,정,경상남도 창원시 마산합포구 중앙동2가 5-42,128.5646438715874,35.192623054937776
1537,월영,경남,창원시,경남 창원시 마산합포구 해운동 42-11,정,경상남도 창원시 마산합포구 해운동 42-11,128.5630627271258,35.17984618126422
1528,초장,경남,진주시,경남 진주시 초전동 1704-7,정,경상남도 진주시 초전동 1704-7,128.11196501473276,35.21243935137739
1548,대방,경남,창원시,경남 창원시 성산구 성주동 100,정,경상남도 창원시 성산구 성주동 100,128.71160301747761,35.203894913729656
1517,통도사,경남,양산시,경남 양산시 하북면 순지리 814-5,정,경상남도 양산시 하북면 순지리 814-5,129.08450707822647,35.493681043865024
1570,칠원,경남,함안군,경남 함안군 칠원읍 구성리 650-4,정,경상남도 함안군 칠원읍 구성리 650-4,128.51707452968066,35.30874567018693
1530,판문평거,경남,진주시,경남 진주시 평거동 344-6,정,경상남도 진주시 평거동 344-6,128.05517716158167,35.1692524445876
1557,용지호수,경남,창원시,경남 창원시 의창구 용호동 73-50,대,경상남도 창원시 의창구,128.6357506867147,35.305041920708895
1541,내서삼계,경남,창원시,경남 창원시 마산회원구 삼계리 35-14,정,경상남도 창원시 마산회원구 내서읍 삼계리 35-14,128.50166451087733,35.23108036283365
1554,도계명서,경남,창원시,경남 창원시 의창구 도계동 396-9,정,경상남도 창원시 의창구 도계동 396-9,128.63927067977409,35.25776543865608
1553,감계,경남,창원시,경남 창원시 의창구 북면 감계리 246-4,정,경상남도 창원시 의창구 북면 감계리 246-4,128.59320120543723,35.30087851529492
1514,석산,경남,양산시,경남 양산시 동면 금산리 1422-14,정,경상남도 양산시 동면 금산리 1422-14,129.02508073277872,35.31276724271417
1549,반송(창원),경남,창원시,경남 창원시 성산구 반지동 74-3,정,경상남도 창원시 성산구 반지동 74-3,128.66159118970816,35.23955183603168
1551,상남,경남,창원시,경남 창원시 성산구 상남동 34-9,정,경상남도 창원시 성산구 상남동 34-9,128.68144633454486,35.220426307887124
1535,마산현동,경남,창원시,경남 창원시 마산합포구 현동 374,정,경상남도 창원시 마산합포구 현동 374,128.55400662133425,35.150589213953744
1546,회원,경남,창원시,경남 창원시 마산회원구 회원2동 669-4,정,경상남도 창원시 마산회원구 회원동 669-4,128.5634321077876,35.218819671282894
1552,중앙(창원 성산),경남,창원시,경남 창원시 성산구 중앙동 100-1,정,경상남도 창원시 성산구 중앙동 100-1,128.67654435005448,35.22087784621778
1532,혁신(경남 진주),경남,진주시,경남 진주시 진주시 충무공동 282-3,정,경상남도 진주시 충무공동 282-3,128.1481714866301,35.175887628705034
1585,시청(제주),제주,제주시,제주 제주시 이도이동 1179-18,정,제주특별자치도 제주시 이도이동 1179-18,126.53095439579143,33.49883886217511
1543,양덕(창원),경남,창원시,경남 창원시 마산회원구 양덕동 61-61,정,경상남도 창원시 마산회원구 양덕동 61-61,128.58376104926495,35.230844637713254
1563,중앙(진해),경남,창원시,경남 창원시 진해구 여좌동 925-40,정,경상남도 창원시 진해구 여좌동 925-40,128.66593457943105,35.152850867766425
1545,호계,경남,창원시,경남 창원시 마산회원구 내서읍 호계리 289-45,정,경상남도 창원시 마산회원구 내서읍 호계리 289-45,128.52121576471774,35.254896923530886
1572,함양,경남,함양군,경남 함양군 함양읍 용평리 773-1,정,경상남도 함양군 함양읍 용평리 773-1,127.72643149768984,35.518145850014115
1529,칠암망경,경남,진주시,경남 진주시 칠암동 491-47,정,경상남도 진주시 칠암동 491-47,128.09364423365733,35.17797495181636
1556,봉곡사림,경남,창원시,경남 창원시 의창구 봉곡동 116-4,정,경상남도 창원시 의창구 봉곡동 116-4,128.66649752978483,35.24950645640578
1569,하동,경남,하동군,경남 하동군 하동읍 읍내리 238,정,경상남도 하동군 하동읍 읍내리 238,127.74964133760312,35.069369537025445
1566,미수봉평,경남,통영시,경남 통영시 미수동 22-1번지 운하상가 115호,정,경상남도 통영시 미수동 22-1,128.4123868037138,34.83207460822379
1564,태평,경남,창원시,경남 창원시 진해구 수송동 12-14,정,경상남도 창원시 진해구 수송동 12-14,128.65646886089976,35.1515496203637
1567,북신무전,경남,통영시,경남 통영시 무전동 1033-2,정,경상남도 통영시 무전동 1033-2,128.42693897421805,34.85859802139123
1547,남양(창원),경남,창원시,경남 창원시 성산구 가음동 7-2 더원빌딩 104호,정,경상남도 창원시 성산구 가음동 7-2,128.6889634184426,35.20961348063755
1561,석동덕산,경남,창원시,경남 창원시 진해구 석동 139-6,정,경상남도 창원시 진해구 석동 139-6,128.70492592678355,35.15216687295639
1550,사파,경남,창원시,경남 창원시 성산구 사파동 113-16,정,경상남도 창원시 성산구 사파동 113-16,128.69558988157078,35.22202786250291
1568,죽림,경남,통영시,경남 통영시 광도면 죽림리 1574-57 가동 103호,정,경상남도 통영시 광도면 죽림리 1574-57,128.42127686736185,34.87996888919399
1600,영어교육도시,제주,서귀포시,제주 서귀포시 대정읍 보성리 2476,정,제주특별자치도 서귀포시 대정읍 보성리 2476,126.27447693754179,33.27880177762038
1558,중동유니시티,경남,창원시,경남 창원시 의창구 서상동 666-6,정,경상남도 창원시 의창구 서상동 666-6,128.62576777152333,35.26041839222227
1578,삼양화북,제주,제주시,제주 제주시 화북1동 1023-2,대,제주특별자치도 제주시 화북일동,126.56408947139757,33.519769193012685
1560,남문,경남,창원시,경남 창원시 진해구 남문동 1246-4 (골든프라자),정,경상남도 창원시 진해구 남문동 1246-4,128.75352810579352,35.10645168224278
1587,아라이도,제주,제주시,제주 제주시 이도2동 1970-24,정,제주특별자치도 제주시 이도이동 1970-24,126.54155064339612,33.49393505062171
1544,합성,경남,창원시,경남 창원시 마산회원구 합성동 263-36,정,경상남도 창원시 마산회원구 합성동 263-36,128.58618521986992,35.23705136274784
1571,함안,경남,함안군,경남 함안군 가야읍 말산리 58-27,정,경상남도 함안군 가야읍 말산리 58-27,128.40981966694596,35.27775303630099
1579,서귀포1호,제주,서귀포시,제주 서귀포시 동흥동 117-6,대,제주특별자치도 서귀포시,126.5952725295284,33.339626892392495
1581,서귀포명동,제주,서귀포시,제주 서귀포시 서귀동 408-3,정,제주특별자치도 서귀포시 서귀동 408-3,126.56499627937205,33.24762178369107
1584,세화,제주,제주시,제주 제주시 구좌읍 평대리 3349-8,정,제주특별자치도 제주시 구좌읍 평대리 3349-8,126.854534278174,33.5266171708205
1582,서귀포혁신도시,제주,서귀포시,제주 서귀포시 강정동 166-10,정,제주특별자치도 서귀포시 강정동 166-10,126.50685153284404,33.25355857031836
1562,웅동용원,경남,창원시,경남 창원시 진해구 용원동 1212-11,정,경상남도 창원시 진해구 용원동 1212-11,128.81276067802258,35.10141932421246
1583,성산일출봉,제주,서귀포시,제주 서귀포시 성산읍 성산리 362-1,정,제주특별자치도 서귀포시 성산읍 성산리 362-1,126.92912714782776,33.46877976941646
1576,대정,제주,서귀포시,제주 서귀포시 대정읍 하모리 1048-4,정,제주특별자치도 서귀포시 대정읍 하모리 1048-4,126.2507205624356,33.220865080245815
1565,풍호,경남,창원시,경남 창원시 진해구 풍호동 305-17,정,경상남도 창원시 진해구 풍호동 305-17,128.70728896339673,35.1312418703767
1615,제주1호,제주,제주시,제주 제주시  연동 272-30,정,제주특별자치도 제주시 연동 272-30,126.49194379016804,33.48965014980369
1575,노형,제주,제주시,제주 제주시 노형동 1055-1,정,제주특별자치도 제주시 노형동 1055-1,126.47595113880331,33.48866376412929
1573,합천,경남,합천군,경남 합천군 합천읍 합천리 320-3,정,경상남도 합천군 합천읍 합천리 320-3,128.16269739012316,35.56600578794952
1602,표선,제주,서귀포시,제주 서귀포시 표선리 633-3,정,제주특별자치도 서귀포시 표선면 표선리 633-3,126.83248320237371,33.32474896389009
1586,아라,제주,제주시,제주 제주시 아라일동 6080,정,제주특별자치도 제주시 아라일동 6080,126.54577143796104,33.47011236663304
1559,팔용,경남,창원시,경남 창원시 의창구 팔용동 170-9,정,경상남도 창원시 의창구 팔용동 170-9,128.61371961833404,35.25866647371753
1596,서귀포남원,제주,서귀포시,제주 서귀포시 남원읍 남원리 50,정,제주특별자치도 서귀포시 남원읍 남원리 50,126.72266073333206,33.28039108372626
1577,도두해안도로,제주,제주시,제주 제주시 도두1동 2625-4,대,제주특별자치도 제주시 도두이동,126.48531416822708,33.5026744068828
1597,서귀포명동,제주,서귀포시,제주 서귀포시 서귀동 408-3,정,제주특별자치도 서귀포시 서귀동 408-3,126.56499627937205,33.24762178369107
1599,성산일출봉,제주,서귀포시,제주 서귀포시 성산읍 성산리 362-1,정,제주특별자치도 서귀포시 성산읍 성산리 362-1,126.92912714782776,33.46877976941646
1594,대정,제주,서귀포시,제주 서귀포시 대정읍 하모리 1048-4,정,제주특별자치도 서귀포시 대정읍 하모리 1048-4,126.2507205624356,33.220865080245815
1598,서귀포혁신도시,제주,서귀포시,제주 서귀포시 강정동 166-10,정,제주특별자치도 서귀포시 강정동 166-10,126.50685153284404,33.25355857031836
1590,외도하귀,제주,제주시,제주 제주시 하귀1리 162-4,정,제주특별자치도 제주시 애월읍 하귀1리 162-4,126.41519167457763,33.48237050486679
1593,제주1호,제주,제주시,제주 제주시  연동 272-30,정,제주특별자치도 제주시 연동 272-30,126.49194379016804,33.48965014980369
1591,용담삼도,제주,제주시,제주 제주시 용담이동 628-24,정,제주특별자치도 제주시 용담이동 628-24,126.50774554926434,33.50971534992045
1588,애월해안도로,제주,제주시,제주 제주시 애월읍 고내리 1145-1,정,제주특별자치도 제주시 애월읍 고내리 1145-1,126.33732802372612,33.46642362040338
1580,서귀포남원,제주,서귀포시,제주 서귀포시 남원읍 남원리 50,정,제주특별자치도 서귀포시 남원읍 남원리 50,126.72266073333206,33.28039108372626
1574,건입,제주,제주시,제주 제주시 일도2동 160-9,정,제주특별자치도 제주시 일도이동 160-9,126.53879528068495,33.51153478492867
1617,한림협재,제주,제주시,제주 제주시 한림읍 한림리 1582-8,정,제주특별자치도 제주시 한림읍 한림리 1582-8,126.26566817779715,33.41061706155177
1601,중문,제주,서귀포시,제주 서귀포시 중문동 1965-9,정,제주특별자치도 서귀포시 중문동 1965-9,126.42765253460345,33.25164810488761
1611,애월해안도로,제주,제주시,제주 제주시 애월읍 고내리 1145-1,정,제주특별자치도 제주시 애월읍 고내리 1145-1,126.33732802372612,33.46642362040338
